"Row ID",order_id,order_date,"Customer ID",customer_name,region,"Product ID",category,Sub-Category,"Product Name",sales,Quantity,Discount,profit
1519,CA-2014-111059,02-03-2014,TB-21400,"Tom Boeckenhauer",West,OFF-BI-10002827,"Office Supplies",Binders,"Avery Durable Poly Binders",13.272,3,0.2,4.3134
1522,CA-2015-144806,12-06-2015,GH-14425,"Gary Hwang",West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13" Diameter Pewter Finish Round Wall Clock"",206.112,6,0.2,48.9516
1523,CA-2015-144806,12-06-2015,GH-14425,"Gary Hwang",West,OFF-PA-10002586,"Office Supplies",Paper,"Xerox 1970",19.92,5,0.2,6.723
1524,CA-2015-144806,12-06-2015,GH-14425,"Gary Hwang",West,OFF-PA-10003039,"Office Supplies",Paper,"Xerox 1960",198.272,8,0.2,61.96
1526,CA-2015-144806,12-06-2015,GH-14425,"Gary Hwang",West,OFF-AR-10004042,"Office Supplies",Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.7092
1532,CA-2017-159884,8/31/2017,JF-15490,"Jeremy Farry",West,OFF-ST-10000344,"Office Supplies",Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058
1533,CA-2017-159884,8/31/2017,JF-15490,"Jeremy Farry",West,OFF-FA-10000585,"Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",8.376,3,0.2,2.7222
1535,CA-2017-124086,02-10-2017,MP-18175,"Mike Pelletier",West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986
1544,CA-2014-107181,02-04-2014,DB-13270,"Deborah Brumfield",West,OFF-BI-10004230,"Office Supplies",Binders,"GBC Recycled Grain Textured Covers",82.896,3,0.2,29.0136
1552,CA-2016-159345,6/17/2016,IG-15085,"Ivan Gibson",West,OFF-PA-10000806,"Office Supplies",Paper,"Xerox 1934",111.96,2,0,54.8604
1555,CA-2015-111507,02-06-2015,VW-21775,"Victoria Wilson",West,OFF-AR-10001315,"Office Supplies",Art,"Newell 310",5.28,3,0,1.5312
1559,CA-2015-112116,3/16/2015,JE-15475,"Jeremy Ellison",West,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",171.96,2,0,44.7096
1561,CA-2014-105172,04-04-2014,PK-18910,"Paul Knutson",West,OFF-LA-10001641,"Office Supplies",Labels,"Avery 518",18.9,6,0,9.072
1562,CA-2017-107293,09-05-2017,CS-12400,"Christopher Schild",West,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",2.78,1,0,0.7228
1566,CA-2015-132101,3/19/2015,JO-15550,"Jesus Ocampo",West,TEC-PH-10004539,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",453.576,3,0.2,39.6879
1569,US-2017-152002,06-11-2017,DV-13465,"Dianna Vittorini",West,OFF-PA-10000357,"Office Supplies",Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553
1571,US-2014-157385,11/23/2014,SC-20095,"Sanjit Chand",West,FUR-CH-10000863,Furniture,Chairs,"Novimex Swivel Fabric Task Chair",603.92,5,0.2,-67.941
1572,US-2014-157385,11/23/2014,SC-20095,"Sanjit Chand",West,OFF-EN-10003160,"Office Supplies",Envelopes,"Pastel Pink Envelopes",21.84,3,0,10.4832
1573,US-2014-157385,11/23/2014,SC-20095,"Sanjit Chand",West,TEC-AC-10003280,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",29.99,1,0,6.2979
1574,US-2014-157385,11/23/2014,SC-20095,"Sanjit Chand",West,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",381.44,2,0.2,23.84
1593,CA-2015-122826,6/23/2015,RD-19480,"Rick Duston",West,TEC-PH-10004830,Technology,Phones,"Pyle PRT45 Retro Home Telephone",201.568,4,0.2,22.6764
1594,CA-2014-117317,10/19/2014,JF-15490,"Jeremy Farry",West,OFF-PA-10004519,"Office Supplies",Paper,"Spiral Phone Message Books with Labels by Adams",13.44,3,0,6.5856
1605,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,TEC-PH-10004700,Technology,Phones,"PowerGen Dual USB Car Charger",39.96,5,0.2,12.987
1606,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,OFF-AR-10000823,"Office Supplies",Art,"Newell 307",5.46,3,0,1.5288
1607,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,OFF-AR-10004456,"Office Supplies",Art,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",73.2,5,0,21.228
1608,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,OFF-BI-10000050,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.971
1610,US-2016-115819,4/19/2016,JO-15280,"Jas O'Carroll",West,OFF-BI-10000591,"Office Supplies",Binders,"Avery Binder Labels",9.336,3,0.2,3.2676
1611,CA-2014-156349,5/26/2014,ML-17395,"Marina Lichtenstein",West,FUR-BO-10000362,Furniture,Bookcases,"Sauder Inglewood Library Bookcases",290.666,2,0.15,27.3568
1612,CA-2014-156349,5/26/2014,ML-17395,"Marina Lichtenstein",West,TEC-PH-10000441,Technology,Phones,"VTech DS6151",201.584,2,0.2,20.1584
1613,CA-2014-156349,5/26/2014,ML-17395,"Marina Lichtenstein",West,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",83.984,2,0.2,31.494
1614,CA-2017-138380,12/21/2017,YS-21880,"Yana Sorensen",West,OFF-ST-10003306,"Office Supplies",Storage,"Letter Size Cart",1000.02,7,0,290.0058
1622,CA-2017-108560,07-08-2017,JC-15385,"Jenna Caffey",West,OFF-LA-10003930,"Office Supplies",Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,0,385.3752
1623,CA-2017-108560,07-08-2017,JC-15385,"Jenna Caffey",West,OFF-BI-10001107,"Office Supplies",Binders,"GBC White Gloss Covers, Plain Front",23.168,2,0.2,7.8192
1624,CA-2017-108560,07-08-2017,JC-15385,"Jenna Caffey",West,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",50,2,0,10.5
1625,CA-2015-157084,12/19/2015,JG-15160,"James Galang",West,TEC-PH-10002922,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",675.96,5,0.2,84.495
1626,CA-2015-157084,12/19/2015,JG-15160,"James Galang",West,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",1265.85,3,0,556.974
1636,CA-2014-168984,11/26/2014,NW-18400,"Natalie Webber",West,OFF-PA-10001166,"Office Supplies",Paper,"Xerox 2",15.552,3,0.2,5.4432
1637,CA-2014-168984,11/26/2014,NW-18400,"Natalie Webber",West,OFF-ST-10001097,"Office Supplies",Storage,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",669.08,5,0.2,-167.27
1638,CA-2014-168984,11/26/2014,NW-18400,"Natalie Webber",West,TEC-PH-10000038,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",438.336,4,0.2,-87.6672
1644,CA-2015-111829,3/19/2015,FH-14365,"Fred Hopkins",West,OFF-ST-10000142,"Office Supplies",Storage,"Deluxe Rollaway Locking File with Drawer",1247.64,3,0,349.3392
1645,CA-2015-111829,3/19/2015,FH-14365,"Fred Hopkins",West,TEC-CO-10001766,Technology,Copiers,"Canon PC940 Copier",3149.93,7,0,1480.4671
1646,CA-2015-111829,3/19/2015,FH-14365,"Fred Hopkins",West,OFF-PA-10004359,"Office Supplies",Paper,"Multicolor Computer Printout Paper",209.7,2,0,100.656
1651,CA-2014-135699,8/29/2014,HH-15010,"Hilary Holden",West,OFF-PA-10004475,"Office Supplies",Paper,"Xerox 1940",109.92,2,0,53.8608
1652,CA-2014-135699,8/29/2014,HH-15010,"Hilary Holden",West,OFF-PA-10003001,"Office Supplies",Paper,"Xerox 1986",13.36,2,0,6.4128
1653,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,OFF-ST-10003442,"Office Supplies",Storage,"Eldon Portable Mobile Manager",169.68,6,0,45.8136
1654,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",132.52,4,0,54.3332
1655,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,OFF-FA-10000611,"Office Supplies",Fasteners,"Binder Clips by OIC",2.96,2,0,1.4208
1656,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,OFF-BI-10001116,"Office Supplies",Binders,"Wilson Jones 1" Hanging DublLock Ring Binders"",8.448,2,0.2,2.9568
1657,US-2017-132444,11/18/2017,CD-12280,"Christina DeMoss",West,OFF-ST-10000563,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",95.94,3,0,9.594
1659,CA-2017-161809,1/20/2017,TH-21100,"Thea Hendricks",West,TEC-PH-10004922,Technology,Phones,"RCA Visys Integrated PBX 8-Line Router",160.776,3,0.2,10.0485
1660,CA-2017-127285,10/30/2017,MM-18055,"Michelle Moray",West,OFF-BI-10004330,"Office Supplies",Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735
1661,CA-2017-127285,10/30/2017,MM-18055,"Michelle Moray",West,OFF-BI-10002072,"Office Supplies",Binders,"Cardinal Slant-D Ring Binders",13.904,2,0.2,5.214
1672,CA-2016-107615,3/22/2016,RB-19645,"Robert Barroso",West,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",58.58,2,0,19.3314
1677,CA-2016-122728,5/18/2016,EB-13930,"Eric Barreto",West,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",104.28,3,0,26.07
1678,CA-2016-122728,5/18/2016,EB-13930,"Eric Barreto",West,OFF-PA-10004040,"Office Supplies",Paper,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",17.94,3,0,8.7906
1683,US-2016-101497,9/29/2016,PS-18760,"Pamela Stobb",West,OFF-PA-10000176,"Office Supplies",Paper,"Xerox 1887",18.97,1,0,9.1056
1684,CA-2016-147585,11-07-2016,CB-12535,"Claudia Bergmann",West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.2244
1698,CA-2015-148376,12/27/2015,AG-10900,"Arthur Gainer",West,OFF-AP-10000240,"Office Supplies",Appliances,"Belkin F9G930V10-GRY 9 Outlet Surge",106.96,2,0,31.0184
1699,CA-2015-148376,12/27/2015,AG-10900,"Arthur Gainer",West,OFF-LA-10002381,"Office Supplies",Labels,"Avery 497",21.56,7,0,10.3488
1700,CA-2014-135657,06-03-2014,SC-20725,"Steven Cartwright",West,FUR-TA-10004086,Furniture,Tables,"KI Adjustable-Height Table",515.88,6,0,113.4936
1704,CA-2014-139857,02-02-2014,CD-12790,"Cynthia Delaney",West,OFF-FA-10001843,"Office Supplies",Fasteners,Staples,12.35,5,0,5.8045
1705,CA-2016-106306,03-08-2016,PG-18820,"Patrick Gardner",West,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148
1707,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,OFF-LA-10003077,"Office Supplies",Labels,"Avery 500",43.86,6,0,20.6142
1708,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,TEC-PH-10003505,Technology,Phones,"Geemarc AmpliPOWER60",148.48,2,0.2,16.704
1710,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999
1711,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,OFF-AR-10003514,"Office Supplies",Art,"4009 Highlighters by Sanford",19.9,5,0,6.567
1712,CA-2017-123491,10/30/2017,JK-15205,"Jamie Kunitz",West,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.636
1715,CA-2017-104003,10-07-2017,DC-13285,"Debra Catini",West,FUR-BO-10003965,Furniture,Bookcases,"O'Sullivan Manor Hill 2-Door Library in Brianna Oak",307.666,2,0.15,-14.4784
1738,CA-2015-130204,09-03-2015,DB-13120,"David Bremer",West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",31.44,3,0,8.4888
1739,CA-2015-130204,09-03-2015,DB-13120,"David Bremer",West,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",17.9,2,0,3.401
1740,CA-2015-130204,09-03-2015,DB-13120,"David Bremer",West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,5,0,46.602
1741,CA-2014-110527,08-09-2014,ED-13885,"Emily Ducich",West,OFF-LA-10000262,"Office Supplies",Labels,"Avery 494",20.88,8,0,9.6048
1752,CA-2017-168837,10/14/2017,JW-15955,"Joni Wasserman",West,FUR-FU-10001918,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",9.46,2,0,3.6894
1753,CA-2017-116715,12-02-2017,VW-21775,"Victoria Wilson",West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974
1754,CA-2017-116715,12-02-2017,VW-21775,"Victoria Wilson",West,OFF-PA-10004475,"Office Supplies",Paper,"Xerox 1940",109.92,2,0,53.8608
1755,CA-2017-116715,12-02-2017,VW-21775,"Victoria Wilson",West,OFF-PA-10003893,"Office Supplies",Paper,"Xerox 1962",8.56,2,0,3.852
1761,CA-2015-130785,09-05-2015,AG-10900,"Arthur Gainer",West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
1762,CA-2015-130785,09-05-2015,AG-10900,"Arthur Gainer",West,OFF-BI-10001900,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2,9.7038
1763,CA-2015-130785,09-05-2015,AG-10900,"Arthur Gainer",West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964
1778,CA-2015-105347,11/24/2015,DP-13000,"Darren Powers",West,OFF-PA-10000675,"Office Supplies",Paper,"Xerox 1919",368.91,9,0,180.7659
1779,CA-2015-105347,11/24/2015,DP-13000,"Darren Powers",West,OFF-AR-10003045,"Office Supplies",Art,"Prang Colored Pencils",14.7,5,0,6.615
1799,CA-2016-100965,07-07-2016,RM-19375,"Raymond Messe",West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Grantwood Wall Clock"",215.65,5,0,73.321
1802,CA-2016-149461,11/13/2016,AS-10135,"Adrian Shami",West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048
1806,US-2016-116729,12/25/2016,GK-14620,"Grace Kelly",West,TEC-PH-10002200,Technology,Phones,"Samsung Galaxy Note 2",2575.944,7,0.2,257.5944
1807,US-2016-116729,12/25/2016,GK-14620,"Grace Kelly",West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",45.36,7,0,21.7728
1808,US-2016-116729,12/25/2016,GK-14620,"Grace Kelly",West,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",254.24,7,0,76.272
1815,CA-2015-131597,9/14/2015,SP-20620,"Stefania Perrino",West,FUR-TA-10002607,Furniture,Tables,"KI Conference Tables",170.136,3,0.2,-8.5068
1816,CA-2015-164833,06-04-2015,LL-16840,"Lauren Leatherbury",West,OFF-LA-10000443,"Office Supplies",Labels,"Avery 501",7.38,2,0,3.4686
1817,CA-2015-164833,06-04-2015,LL-16840,"Lauren Leatherbury",West,OFF-AR-10004685,"Office Supplies",Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0,3.0558
1818,CA-2015-125423,12/13/2015,MC-17575,"Matt Collins",West,OFF-LA-10001771,"Office Supplies",Labels,"Avery 513",9.96,2,0,4.5816
1826,CA-2016-167507,12/22/2016,SA-20830,"Sue Ann Reed",West,FUR-FU-10001935,Furniture,Furnishings,"3M Hangers With Command Adhesive",11.84,4,0.2,3.108
1827,CA-2016-167507,12/22/2016,SA-20830,"Sue Ann Reed",West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14" Day/Date Wall Clock"",22.784,1,0.2,4.8416
1845,US-2017-113852,7/29/2017,GW-14605,"Giulietta Weimer",West,TEC-AC-10003027,Technology,Accessories,"Imation 8GB Mini TravelDrive USB 2.0 Flash Drive",90.57,3,0,11.7741
1848,CA-2017-128370,09-10-2017,FH-14275,"Frank Hawley",West,FUR-CH-10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",362.352,3,0.2,27.1764
1849,CA-2017-128370,09-10-2017,FH-14275,"Frank Hawley",West,OFF-BI-10004140,"Office Supplies",Binders,"Avery Non-Stick Binders",7.184,2,0.2,2.245
1856,CA-2014-114643,6/13/2014,FM-14215,"Filia McAdams",West,OFF-AR-10003631,"Office Supplies",Art,"Staples in misc. colors",14.52,3,0,4.7916
1864,US-2016-100839,10/13/2016,NC-18625,"Noah Childs",West,FUR-TA-10004575,Furniture,Tables,"Hon 5100 Series Wood Tables",727.45,5,0.5,-465.568
1865,US-2016-100839,10/13/2016,NC-18625,"Noah Childs",West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock"",24.96,3,0.2,4.368
1867,CA-2017-118857,4/15/2017,AH-10075,"Adam Hart",West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12" Round Wall Clock"",196.45,5,0,70.722
1870,CA-2016-148201,8/26/2016,CC-12145,"Charles Crestani",West,OFF-PA-10000019,"Office Supplies",Paper,"Xerox 1931",6.48,1,0,3.1104
1871,CA-2014-116932,7/21/2014,ME-18010,"Michelle Ellison",West,OFF-AR-10002067,"Office Supplies",Art,"Newell 334",99.2,5,0,25.792
1872,CA-2014-116932,7/21/2014,ME-18010,"Michelle Ellison",West,FUR-CH-10001215,Furniture,Chairs,"Global Troy Executive Leather Low-Back Tilter",801.568,2,0.2,50.098
1873,CA-2014-116932,7/21/2014,ME-18010,"Michelle Ellison",West,FUR-TA-10004175,Furniture,Tables,"Hon 30" x 60"" Table with Locking Drawer"",272.848,1,0.2,27.2848
1874,CA-2017-142888,11/21/2017,BP-11230,"Benjamin Patterson",West,FUR-TA-10004767,Furniture,Tables,"Safco Drafting Table",70.98,1,0,20.5842
1878,CA-2017-118885,12/29/2017,JG-15160,"James Galang",West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764
1879,CA-2017-118885,12/29/2017,JG-15160,"James Galang",West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",302.376,3,0.2,22.6782
1886,CA-2016-147578,4/22/2016,PG-18895,"Paul Gonzalez",West,FUR-FU-10001889,Furniture,Furnishings,"Ultra Door Pull Handle",31.56,3,0,10.4148
1891,CA-2014-157623,3/14/2014,DK-13225,"Dean Katz",West,OFF-PA-10001204,"Office Supplies",Paper,"Xerox 1972",10.56,2,0,4.752
1892,CA-2014-157623,3/14/2014,DK-13225,"Dean Katz",West,OFF-AR-10003723,"Office Supplies",Art,"Avery Hi-Liter Fluorescent Desk Style Markers",3.38,1,0,1.2506
1896,CA-2015-109197,12/31/2015,JO-15280,"Jas O'Carroll",West,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",487.984,2,0.2,152.495
1903,CA-2017-167094,10/21/2017,DK-12835,"Damala Kotsonis",West,OFF-PA-10003953,"Office Supplies",Paper,"Xerox 218",5.184,1,0.2,1.8144
1904,CA-2017-167094,10/21/2017,DK-12835,"Damala Kotsonis",West,FUR-CH-10000155,Furniture,Chairs,"Global Comet Stacking Armless Chair",478.48,2,0.2,47.848
1905,CA-2017-167094,10/21/2017,DK-12835,"Damala Kotsonis",West,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",28.4,2,0.2,6.745
1909,CA-2015-157959,02-03-2015,RW-19540,"Rick Wilson",West,FUR-FU-10004093,Furniture,Furnishings,"Hand-Finished Solid Wood Document Frame",136.92,4,0,41.076
1911,CA-2016-105963,11/15/2016,SC-20770,"Stewart Carmichael",West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",99.39,3,0,40.7499
1925,CA-2017-126865,12-05-2017,NP-18325,"Naresj Patel",West,OFF-PA-10003039,"Office Supplies",Paper,"Xerox 1960",92.94,3,0,41.823
1926,CA-2017-102834,03-09-2017,LW-16990,"Lindsay Williams",West,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",199.98,2,0,69.993
1927,US-2016-139710,06-09-2016,GM-14680,"Greg Matthias",West,TEC-PH-10001198,Technology,Phones,"Avaya 4621SW VoIP phone",177.48,3,0.2,19.9665
1928,CA-2017-121538,11/28/2017,RH-19495,"Rick Hansen",West,OFF-PA-10004071,"Office Supplies",Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
1929,US-2017-101539,3/16/2017,VM-21685,"Valerie Mitchum",West,OFF-PA-10001972,"Office Supplies",Paper,"Xerox 214",6.48,1,0,3.1104
1930,US-2017-101539,3/16/2017,VM-21685,"Valerie Mitchum",West,OFF-ST-10004180,"Office Supplies",Storage,"Safco Commercial Shelving",46.51,1,0,1.8604
1931,US-2017-101539,3/16/2017,VM-21685,"Valerie Mitchum",West,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",659.976,3,0.2,49.4982
1932,CA-2016-152121,11/27/2016,CC-12670,"Craig Carreira",West,TEC-PH-10002483,Technology,Phones,"Motorola Moto X",271.992,1,0.2,23.7993
1935,CA-2017-101245,11/27/2017,LW-16990,"Lindsay Williams",West,OFF-PA-10003129,"Office Supplies",Paper,"Tops White Computer Printout Paper",244.55,5,0,114.9385
1936,CA-2017-101245,11/27/2017,LW-16990,"Lindsay Williams",West,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",166.16,8,0,59.8176
1937,CA-2015-141768,5/25/2015,NP-18685,"Nora Pelletier",West,FUR-FU-10002268,Furniture,Furnishings,"Ultra Door Push Plate",14.73,3,0,4.8609
1938,CA-2016-112109,07-08-2016,JE-15715,"Joe Elijah",West,OFF-BI-10002082,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements",19.968,2,0.7,-13.312
1939,CA-2016-112109,07-08-2016,JE-15715,"Joe Elijah",West,OFF-ST-10001505,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4""D x 10 1/2""H"",33.488,7,0.2,-1.2558
1940,CA-2016-112109,07-08-2016,JE-15715,"Joe Elijah",West,OFF-BI-10001634,"Office Supplies",Binders,"Wilson Jones Active Use Binders",8.736,4,0.7,-6.1152
1941,CA-2016-112109,07-08-2016,JE-15715,"Joe Elijah",West,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",662.88,3,0.2,74.574
1979,CA-2015-109939,05-08-2015,AA-10375,"Allen Armold",West,OFF-AR-10000127,"Office Supplies",Art,"Newell 321",5.248,2,0.2,0.5904
1980,CA-2016-112669,4/14/2016,KT-16465,"Kean Takahito",West,FUR-CH-10004086,Furniture,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",933.536,4,0.2,105.0228
1981,CA-2016-112669,4/14/2016,KT-16465,"Kean Takahito",West,OFF-ST-10001228,"Office Supplies",Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976
1984,CA-2014-164721,11/25/2014,LW-16825,"Laurel Workman",West,OFF-AP-10000240,"Office Supplies",Appliances,"Belkin F9G930V10-GRY 9 Outlet Surge",320.88,6,0,93.0552
1985,CA-2014-164721,11/25/2014,LW-16825,"Laurel Workman",West,FUR-FU-10001940,Furniture,Furnishings,"Staple-based wall hangings",23.88,3,0,10.5072
1986,CA-2014-164721,11/25/2014,LW-16825,"Laurel Workman",West,OFF-PA-10000575,"Office Supplies",Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0,12.3096
1993,CA-2017-133648,6/25/2017,ML-17755,"Max Ludwig",West,OFF-LA-10003923,"Office Supplies",Labels,"Alphabetical Labels for Top Tab Filing",71.04,6,0.2,26.64
1994,CA-2017-133648,6/25/2017,ML-17755,"Max Ludwig",West,OFF-AR-10002257,"Office Supplies",Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348
1995,CA-2017-133648,6/25/2017,ML-17755,"Max Ludwig",West,OFF-FA-10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",11.304,3,0.2,-2.1195
2001,CA-2017-166128,04-11-2017,LW-17215,"Luke Weiss",West,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",199.95,5,0,21.9945
2002,CA-2017-166128,04-11-2017,LW-17215,"Luke Weiss",West,OFF-AR-10001221,"Office Supplies",Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0,14.2324
2017,CA-2015-113110,3/19/2015,BK-11260,"Berenike Kampe",West,OFF-BI-10000088,"Office Supplies",Binders,"GBC Imprintable Covers",17.568,2,0.2,6.3684
2018,CA-2015-113110,3/19/2015,BK-11260,"Berenike Kampe",West,OFF-LA-10000240,"Office Supplies",Labels,"Self-Adhesive Address Labels for Typewriters by Universal",14.62,2,0,6.8714
2019,CA-2015-113110,3/19/2015,BK-11260,"Berenike Kampe",West,OFF-SU-10001165,"Office Supplies",Supplies,"Acme Elite Stainless Steel Scissors",33.36,4,0,8.6736
2020,CA-2015-113110,3/19/2015,BK-11260,"Berenike Kampe",West,OFF-PA-10002749,"Office Supplies",Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0,19.6686
2025,US-2017-111241,8/20/2017,GM-14500,"Gene McClure",West,OFF-BI-10002867,"Office Supplies",Binders,"GBC Recycled Regency Composition Covers",239.12,5,0.2,77.714
2026,CA-2015-114237,3/13/2015,MC-17275,"Marc Crier",West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
2027,CA-2016-113516,09-08-2016,VM-21685,"Valerie Mitchum",West,OFF-BI-10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"""",33.024,2,0.2,11.5584
2028,CA-2016-113516,09-08-2016,VM-21685,"Valerie Mitchum",West,OFF-BI-10001989,"Office Supplies",Binders,"Premium Transparent Presentation Covers by GBC",67.136,4,0.2,23.4976
2037,CA-2015-119214,1/23/2015,CW-11905,"Carl Weiss",West,OFF-PA-10002893,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"""",29.04,3,0,13.9392
2038,CA-2015-119214,1/23/2015,CW-11905,"Carl Weiss",West,OFF-LA-10003077,"Office Supplies",Labels,"Avery 500",14.62,2,0,6.8714
